grouping,metric,unit,row,column,mean,available_n,eligible_n
treatment,communication_honesty,rate,Binding commitment,Battle of the Sexes — Protocol selection,,0,32
treatment,communication_honesty,rate,Binding commitment,Weighted mean,,0,128
treatment,communication_honesty,rate,Contract penalty,Prisoner's Dilemma — Deployment race,,0,32
treatment,communication_honesty,rate,Contract penalty,Chicken — Escalation,,0,32
treatment,communication_honesty,rate,Contract penalty,Stag Hunt — Incident response,,0,32
treatment,communication_honesty,rate,Contract penalty,Battle of the Sexes — Protocol selection,,0,32
treatment,communication_honesty,rate,Contract penalty,Weighted mean,,0,128
treatment,communication_honesty,rate,Side payment,Prisoner's Dilemma — Deployment race,,0,32
treatment,communication_honesty,rate,Side payment,Chicken — Escalation,,0,32
treatment,communication_honesty,rate,Side payment,Stag Hunt — Incident response,,0,32
treatment,communication_honesty,rate,Side payment,Battle of the Sexes — Protocol selection,,0,32
treatment,communication_honesty,rate,Side payment,Weighted mean,,0,128
treatment,communication_honesty,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,,0,32
treatment,communication_honesty,rate,Trusted mediator,Chicken — Escalation,,0,32
treatment,communication_honesty,rate,Trusted mediator,Stag Hunt — Incident response,,0,32
treatment,communication_honesty,rate,Trusted mediator,Battle of the Sexes — Protocol selection,,0,32
treatment,communication_honesty,rate,Trusted mediator,Weighted mean,,0,128
treatment,communication_honesty,rate,Average,Prisoner's Dilemma — Deployment race,0.84375,32,192
treatment,communication_honesty,rate,Average,Chicken — Escalation,0.78125,32,192
treatment,communication_honesty,rate,Average,Stag Hunt — Incident response,0.515625,32,192
treatment,communication_honesty,rate,Average,Battle of the Sexes — Protocol selection,0.265625,32,192
treatment,communication_honesty,rate,Average,Weighted mean,0.6015625,128,768
treatment,confidence_calibration,rate,Baseline,Prisoner's Dilemma — Deployment race,0.5367375,32,32
treatment,confidence_calibration,rate,Baseline,Chicken — Escalation,0.37427343750000003,32,32
treatment,confidence_calibration,rate,Baseline,Stag Hunt — Incident response,0.7076421875,32,32
treatment,confidence_calibration,rate,Baseline,Battle of the Sexes — Protocol selection,0.72495625,32,32
treatment,confidence_calibration,rate,Baseline,Weighted mean,0.58590234375,128,128
treatment,confidence_calibration,rate,Communication,Prisoner's Dilemma — Deployment race,0.433984375,32,32
treatment,confidence_calibration,rate,Communication,Chicken — Escalation,0.46225625000000004,32,32
treatment,confidence_calibration,rate,Communication,Stag Hunt — Incident response,0.7907890625,32,32
treatment,confidence_calibration,rate,Communication,Battle of the Sexes — Protocol selection,0.571478125,32,32
treatment,confidence_calibration,rate,Communication,Weighted mean,0.564626953125,128,128
treatment,confidence_calibration,rate,Binding commitment,Prisoner's Dilemma — Deployment race,0.99266875,32,32
treatment,confidence_calibration,rate,Binding commitment,Chicken — Escalation,0.991084375,32,32
treatment,confidence_calibration,rate,Binding commitment,Stag Hunt — Incident response,0.9939296875,32,32
treatment,confidence_calibration,rate,Binding commitment,Battle of the Sexes — Protocol selection,0.99733125,32,32
treatment,confidence_calibration,rate,Binding commitment,Weighted mean,0.993753515625,128,128
treatment,confidence_calibration,rate,Contract penalty,Prisoner's Dilemma — Deployment race,0.9722562499999999,32,32
treatment,confidence_calibration,rate,Contract penalty,Chicken — Escalation,0.7949984375,32,32
treatment,confidence_calibration,rate,Contract penalty,Stag Hunt — Incident response,0.9397421875,32,32
treatment,confidence_calibration,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.7352140625,32,32
treatment,confidence_calibration,rate,Contract penalty,Weighted mean,0.860552734375,128,128
treatment,confidence_calibration,rate,Side payment,Prisoner's Dilemma — Deployment race,0.9707234375,32,32
treatment,confidence_calibration,rate,Side payment,Chicken — Escalation,0.2615046875,32,32
treatment,confidence_calibration,rate,Side payment,Stag Hunt — Incident response,0.844875,32,32
treatment,confidence_calibration,rate,Side payment,Battle of the Sexes — Protocol selection,0.7068921875,32,32
treatment,confidence_calibration,rate,Side payment,Weighted mean,0.695998828125,128,128
treatment,confidence_calibration,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.34496875,32,32
treatment,confidence_calibration,rate,Trusted mediator,Chicken — Escalation,0.812284375,32,32
treatment,confidence_calibration,rate,Trusted mediator,Stag Hunt — Incident response,0.969609375,32,32
treatment,confidence_calibration,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.9370296875,32,32
treatment,confidence_calibration,rate,Trusted mediator,Weighted mean,0.765973046875,128,128
treatment,confidence_calibration,rate,Average,Prisoner's Dilemma — Deployment race,0.7085565104166666,192,192
treatment,confidence_calibration,rate,Average,Chicken — Escalation,0.6160669270833333,192,192
treatment,confidence_calibration,rate,Average,Stag Hunt — Incident response,0.8744312499999999,192,192
treatment,confidence_calibration,rate,Average,Battle of the Sexes — Protocol selection,0.7788169270833333,192,192
treatment,confidence_calibration,rate,Average,Weighted mean,0.7444679036458334,768,768
treatment,declared_confidence,rate,Baseline,Prisoner's Dilemma — Deployment race,0.734375,32,32
treatment,declared_confidence,rate,Baseline,Chicken — Escalation,0.79515625,32,32
treatment,declared_confidence,rate,Baseline,Stag Hunt — Incident response,0.72859375,32,32
treatment,declared_confidence,rate,Baseline,Battle of the Sexes — Protocol selection,0.6075,32,32
treatment,declared_confidence,rate,Baseline,Weighted mean,0.71640625,128,128
treatment,declared_confidence,rate,Communication,Prisoner's Dilemma — Deployment race,0.7884375,32,32
treatment,declared_confidence,rate,Communication,Chicken — Escalation,0.78375,32,32
treatment,declared_confidence,rate,Communication,Stag Hunt — Incident response,0.7826562499999999,32,32
treatment,declared_confidence,rate,Communication,Battle of the Sexes — Protocol selection,0.7728125,32,32
treatment,declared_confidence,rate,Communication,Weighted mean,0.7819140625,128,128
treatment,declared_confidence,rate,Binding commitment,Prisoner's Dilemma — Deployment race,0.9540625,32,32
treatment,declared_confidence,rate,Binding commitment,Chicken — Escalation,0.9484375,32,32
treatment,declared_confidence,rate,Binding commitment,Stag Hunt — Incident response,0.95765625,32,32
treatment,declared_confidence,rate,Binding commitment,Battle of the Sexes — Protocol selection,0.9771875,32,32
treatment,declared_confidence,rate,Binding commitment,Weighted mean,0.9593359375,128,128
treatment,declared_confidence,rate,Contract penalty,Prisoner's Dilemma — Deployment race,0.8575,32,32
treatment,declared_confidence,rate,Contract penalty,Chicken — Escalation,0.80328125,32,32
treatment,declared_confidence,rate,Contract penalty,Stag Hunt — Incident response,0.79265625,32,32
treatment,declared_confidence,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.77921875,32,32
treatment,declared_confidence,rate,Contract penalty,Weighted mean,0.8081640625,128,128
treatment,declared_confidence,rate,Side payment,Prisoner's Dilemma — Deployment race,0.85484375,32,32
treatment,declared_confidence,rate,Side payment,Chicken — Escalation,0.8484375,32,32
treatment,declared_confidence,rate,Side payment,Stag Hunt — Incident response,0.7734375,32,32
treatment,declared_confidence,rate,Side payment,Battle of the Sexes — Protocol selection,0.67734375,32,32
treatment,declared_confidence,rate,Side payment,Weighted mean,0.7885156249999999,128,128
treatment,declared_confidence,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.8234375,32,32
treatment,declared_confidence,rate,Trusted mediator,Chicken — Escalation,0.8134374999999999,32,32
treatment,declared_confidence,rate,Trusted mediator,Stag Hunt — Incident response,0.8356250000000001,32,32
treatment,declared_confidence,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.82296875,32,32
treatment,declared_confidence,rate,Trusted mediator,Weighted mean,0.8238671875,128,128
treatment,declared_confidence,rate,Average,Prisoner's Dilemma — Deployment race,0.8354427083333333,192,192
treatment,declared_confidence,rate,Average,Chicken — Escalation,0.8320833333333333,192,192
treatment,declared_confidence,rate,Average,Stag Hunt — Incident response,0.8117708333333334,192,192
treatment,declared_confidence,rate,Average,Battle of the Sexes — Protocol selection,0.7728385416666667,192,192
treatment,declared_confidence,rate,Average,Weighted mean,0.8130338541666666,768,768
treatment,belief_first_action,rate,Baseline,Prisoner's Dilemma — Deployment race,0.54140625,32,32
treatment,belief_first_action,rate,Baseline,Chicken — Escalation,0.58984375,32,32
treatment,belief_first_action,rate,Baseline,Stag Hunt — Incident response,0.56171875,32,32
treatment,belief_first_action,rate,Baseline,Battle of the Sexes — Protocol selection,0.50625,32,32
treatment,belief_first_action,rate,Baseline,Weighted mean,0.5498046875,128,128
treatment,belief_first_action,rate,Communication,Prisoner's Dilemma — Deployment race,0.72734375,32,32
treatment,belief_first_action,rate,Communication,Chicken — Escalation,0.66328125,32,32
treatment,belief_first_action,rate,Communication,Stag Hunt — Incident response,0.7296875,32,32
treatment,belief_first_action,rate,Communication,Battle of the Sexes — Protocol selection,0.5359375,32,32
treatment,belief_first_action,rate,Communication,Weighted mean,0.6640625,128,128
treatment,belief_first_action,rate,Binding commitment,Prisoner's Dilemma — Deployment race,,0,32
treatment,belief_first_action,rate,Binding commitment,Chicken — Escalation,,0,32
treatment,belief_first_action,rate,Binding commitment,Stag Hunt — Incident response,,0,32
treatment,belief_first_action,rate,Binding commitment,Battle of the Sexes — Protocol selection,,0,32
treatment,belief_first_action,rate,Binding commitment,Weighted mean,,0,128
treatment,belief_first_action,rate,Contract penalty,Prisoner's Dilemma — Deployment race,0.74421875,32,32
treatment,belief_first_action,rate,Contract penalty,Chicken — Escalation,0.52421875,32,32
treatment,belief_first_action,rate,Contract penalty,Stag Hunt — Incident response,0.743125,32,32
treatment,belief_first_action,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.67578125,32,32
treatment,belief_first_action,rate,Contract penalty,Weighted mean,0.6718359375,128,128
treatment,belief_first_action,rate,Side payment,Prisoner's Dilemma — Deployment race,0.68046875,32,32
treatment,belief_first_action,rate,Side payment,Chicken — Escalation,0.571875,32,32
treatment,belief_first_action,rate,Side payment,Stag Hunt — Incident response,0.65390625,32,32
treatment,belief_first_action,rate,Side payment,Battle of the Sexes — Protocol selection,0.5328125,32,32
treatment,belief_first_action,rate,Side payment,Weighted mean,0.609765625,128,128
treatment,belief_first_action,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.7484375,32,32
treatment,belief_first_action,rate,Trusted mediator,Chicken — Escalation,0.559375,32,32
treatment,belief_first_action,rate,Trusted mediator,Stag Hunt — Incident response,0.8117187499999999,32,32
treatment,belief_first_action,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.3609375,32,32
treatment,belief_first_action,rate,Trusted mediator,Weighted mean,0.6201171875,128,128
treatment,belief_first_action,rate,Average,Prisoner's Dilemma — Deployment race,0.688375,160,192
treatment,belief_first_action,rate,Average,Chicken — Escalation,0.5817187500000001,160,192
treatment,belief_first_action,rate,Average,Stag Hunt — Incident response,0.70003125,160,192
treatment,belief_first_action,rate,Average,Battle of the Sexes — Protocol selection,0.52234375,160,192
treatment,belief_first_action,rate,Average,Weighted mean,0.6231171875,640,768
treatment,belief_brier,rate,Baseline,Prisoner's Dilemma — Deployment race,0.2348828125,32,32
treatment,belief_brier,rate,Baseline,Chicken — Escalation,0.1810546875,32,32
treatment,belief_brier,rate,Baseline,Stag Hunt — Incident response,0.2761328125,32,32
treatment,belief_brier,rate,Baseline,Battle of the Sexes — Protocol selection,0.2478125,32,32
treatment,belief_brier,rate,Baseline,Weighted mean,0.234970703125,128,128
treatment,belief_brier,rate,Communication,Prisoner's Dilemma — Deployment race,0.1530078125,32,32
treatment,belief_brier,rate,Communication,Chicken — Escalation,0.1645703125,32,32
